codigo_mes;ano;mes;codigo_de_ca;comunidad_autonoma;codigo_provincia;provincia;codigo_municipio;municipio;paro_hombre_edad_25;paro_hombre_edad_25_45;paro_hombre_edad_45;paro_mujer_edad_25;paro_mujer_edad_25_45;paro_mujer_edad_45;paro_agricultura;paro_industria;paro_construccion;paro_servicios;paro_sin_empleo_anterior;total_paro
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12072;Lucena del Cid;5;12;19;4;12;23;4;24;1;40;6;75
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12008;Algimia de Almonacid;0;4;4;3;6;4;0;3;2;14;2;21
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12074;Llosa, la;2;7;4;3;12;8;4;2;4;26;0;36
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;216;983;455;147;923;274;65;595;623;1439;276;2998
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12077;Moncofa;12;39;74;10;75;89;4;40;16;231;8;299
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12011;Almenara;50;139;69;40;118;44;19;32;69;318;22;460
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12079;Montanejos;1;3;6;2;2;7;0;1;1;18;1;21
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12012;Altura;32;152;62;23;107;45;21;46;114;213;27;421
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12080;Morella;1;10;6;1;15;18;3;1;1;46;0;51
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12021;Betxí;33;135;84;30;150;60;36;86;45;288;37;492
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12082;Nules;27;65;108;33;162;134;18;77;29;380;25;529
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12024;Benafer;1;8;4;2;3;6;3;1;3;16;1;24
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12084;Onda;92;243;375;72;476;482;45;390;103;1066;136;1740
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12025;Benafigos;1;0;3;0;3;1;2;2;2;1;1;8
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12087;Palanques;0;0;0;0;1;2;0;0;0;3;0;3
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12027;Benicarló;173;732;405;152;633;335;152;319;419;1398;142;2430
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12088;Pavías;0;0;0;0;1;1;1;0;0;1;0;2
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12028;Benicasim/Benicàssim;55;380;236;30;356;204;28;162;195;770;106;1261
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12089;Peníscola/Peñíscola;18;86;92;28;137;131;10;13;17;447;5;492
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12036;Canet lo Roig;4;12;13;2;10;6;0;10;15;22;0;47
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12090;Pina de Montalgrao;0;3;0;0;1;0;0;1;1;2;0;4
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12039;Castellnovo;6;31;28;7;28;13;8;23;22;52;8;113
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12091;Portell de Morella;0;1;0;1;0;6;0;0;0;8;0;8
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12040;Castellón de la Plana/Castelló de la Plana;1276;6389;3430;944;5285;2590;381;3179;4565;10431;1358;19914
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12095;Ribesalbes;6;1;22;3;19;38;5;26;2;51;5;89
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12041;Castillo de Villamalefa;2;3;0;0;1;0;1;0;0;5;0;6
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12098;Salzadella, la;3;3;8;0;6;6;2;4;3;16;1;26
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12043;Caudiel;4;17;12;2;15;8;1;7;12;35;3;58
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12099;Sant Jordi/San Jorge;2;5;8;3;7;11;3;1;0;30;2;36
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12044;Cervera del Maestre;0;12;3;1;8;2;3;3;4;15;1;26
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12105;Sierra Engarcerán;1;3;7;4;5;9;3;3;5;14;4;29
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12046;Cirat;1;8;5;0;1;2;3;0;5;9;0;17
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12107;Sot de Ferrer;3;3;3;1;5;6;5;2;1;11;2;21
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12050;Coves de Vinromà, les;1;64;20;6;36;11;10;41;41;33;13;138
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;3;7;5;2;12;11;6;7;1;25;1;40
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12052;Chert/Xert;4;10;5;1;14;5;1;13;8;15;2;39
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12109;Tales;5;5;15;1;11;19;3;14;3;31;5;56
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12053;Chilches/Xilxes;26;68;50;12;50;26;15;28;56;125;8;232
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12110;Teresa;1;2;4;1;1;2;0;1;0;9;1;11
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12055;Chodos/Xodos;2;3;1;0;1;0;3;2;0;2;0;7
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12117;Torreblanca;12;44;87;11;98;119;30;17;46;266;12;371
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12056;Chóvar;4;4;4;1;9;4;0;2;4;18;2;26
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12118;Torrechiva;0;2;1;0;1;4;0;1;0;7;0;8
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12057;Eslida;3;19;12;1;17;7;9;4;10;33;3;59
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12119;Torre d'En Besora, la;0;0;2;0;0;0;0;0;0;2;0;2
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12059;Fanzara;5;8;5;5;7;0;5;4;0;20;1;30
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12123;Vallat;0;0;0;0;1;0;0;0;0;1;0;1
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12060;Figueroles;3;17;13;7;11;17;7;29;2;29;1;68
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12124;Vall d'Alba;4;18;49;7;40;48;14;27;10;104;11;166
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12063;Fuente la Reina;0;1;4;0;1;0;0;1;0;5;0;6
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12126;Vall d'Uixó, la;112;324;470;89;502;602;103;348;186;1389;73;2099
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12073;Ludiente;0;2;0;1;5;0;0;1;0;7;0;8
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12128;Vilafamés;4;10;24;3;24;21;7;17;6;54;2;86
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12078;Montán;6;9;5;2;4;3;11;2;7;8;1;29
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12132;Vilanova d'Alcolea;0;5;4;0;4;12;1;4;1;19;0;25
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12079;Montanejos;1;12;2;1;10;4;0;5;3;21;1;30
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12133;Villanueva de Viver;0;1;1;0;0;0;1;0;0;1;0;2
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12080;Morella;11;31;26;5;32;18;8;11;25;75;4;123
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12138;Vinaròs;106;270;444;88;542;630;125;168;126;1589;72;2080
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12084;Onda;230;944;529;174;964;421;97;1035;490;1463;177;3262
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12140;Viver;3;11;26;3;19;22;8;7;5;62;2;84
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12087;Palanques;0;0;0;0;2;1;0;0;1;2;0;3
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12142;Zucaina;0;0;1;0;2;2;0;0;0;5;0;5
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12088;Pavías;1;1;3;0;2;0;4;0;2;1;0;7
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12901;Alquerías del Niño Perdido;4;33;21;8;40;32;4;19;10;94;11;138
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12090;Pina de Montalgrao;0;1;3;1;2;1;5;0;0;3;0;8
201811;2018;Noviembre;10;Comunitat Valenciana;12;Castellón/Castelló;12902;Sant Joan de Moró;9;28;29;11;62;59;3;38;8;133;16;198
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12091;Portell de Morella;2;0;3;0;1;1;0;2;2;3;0;7
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12004;Alcalà de Xivert;14;66;72;25;105;123;22;24;18;323;18;405
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12100;Sant Mateu;10;59;27;3;47;19;20;53;26;60;6;165
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12007;Alfondeguilla;3;5;13;0;11;6;2;4;5;27;0;38
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12101;San Rafael del Río;2;12;11;2;13;8;3;14;3;28;0;48
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12015;Argelita;1;0;1;1;1;0;1;0;0;3;0;4
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12102;Santa Magdalena de Pulpis;2;21;11;4;20;2;9;6;16;26;3;60
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12016;Artana;3;4;6;5;21;6;4;9;2;26;4;45
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12104;Segorbe;54;254;132;47;222;134;24;173;147;450;49;843
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12018;Azuébar;2;2;3;0;7;4;7;5;0;6;0;18
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12106;Soneja;9;34;31;9;49;15;7;19;24;84;13;147
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12021;Betxí;7;31;54;7;47;57;16;40;13;123;11;203
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12110;Teresa;2;7;6;0;2;0;7;0;2;7;1;17
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12022;Bejís;1;2;4;0;4;3;0;3;1;10;0;14
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12112;Todolella;4;1;1;0;2;2;0;1;1;6;2;10
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12027;Benicarló;75;246;374;74;476;470;101;139;113;1287;75;1715
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12115;Toro, El;1;4;5;0;5;5;2;4;2;12;0;20
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12031;Borriol;25;49;57;7;81;113;8;53;25;208;38;332
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12117;Torreblanca;39;200;124;26;108;64;38;34;192;255;42;561
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12033;Cabanes;8;30;47;8;47;35;13;28;11;103;20;175
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12119;Torre d'En Besora, la;0;3;1;0;1;0;0;0;3;2;0;5
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12038;Castellfort;4;2;3;0;2;1;4;3;0;5;0;12
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12126;Vall d'Uixó, la;353;1146;807;264;895;492;213;536;1006;1970;232;3957
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12044;Cervera del Maestre;0;3;6;0;5;4;2;1;1;14;0;18
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12132;Vilanova d'Alcolea;2;16;5;0;13;3;1;6;12;16;4;39
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12045;Cinctorres;1;2;3;1;1;2;1;0;2;7;0;10
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12134;Vilar de Canes;0;1;1;1;5;0;0;1;0;4;3;8
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12048;Cortes de Arenoso;0;4;3;0;4;2;3;5;1;4;0;13
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12136;Vilavella, la;14;41;28;12;63;10;20;24;24;94;6;168
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12052;Chert/Xert;1;4;5;1;3;7;0;7;3;11;0;21
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12137;Villores;1;0;1;1;0;1;0;0;2;0;2;4
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12053;Chilches/Xilxes;9;18;22;5;26;24;8;16;4;75;1;104
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12141;Zorita del Maestrazgo;2;1;1;2;1;2;1;0;1;7;0;9
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12058;Espadilla;0;2;1;0;0;2;1;2;0;1;1;5
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12142;Zucaina;0;0;1;0;1;1;0;0;0;3;0;3
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12061;Forcall;0;4;2;0;3;2;1;1;1;8;0;11
201104;2011;Abril;10;Comunitat Valenciana;12;Castellón/Castelló;12902;Sant Joan de Moró;22;114;58;16;114;48;12;114;64;146;36;372
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12065;Gaibiel;0;1;6;1;3;0;0;0;0;11;0;11
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12005;Alcora, l';90;339;171;64;376;165;31;528;149;423;74;1205
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12067;Geldo;3;6;9;0;12;14;0;11;4;26;3;44
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;210;925;456;145;900;280;71;565;612;1409;259;2916
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12075;Mata de Morella, la;0;0;0;0;1;0;0;0;0;1;0;1
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12013;Arañuel;0;2;2;1;1;0;0;0;0;6;0;6
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12076;Matet;0;0;3;0;3;3;0;2;0;6;1;9
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12014;Ares del Maestrat;0;2;2;1;0;1;1;0;2;2;1;6
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12078;Montán;0;3;1;0;1;2;1;0;2;4;0;7
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12020;Barracas;0;4;0;0;5;2;3;0;0;8;0;11
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12079;Montanejos;4;2;8;2;5;8;0;1;0;27;1;29
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12021;Betxí;30;131;88;31;151;62;38;84;49;287;35;493
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12082;Nules;31;68;98;37;154;124;20;77;28;365;22;512
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12022;Bejís;2;8;4;1;2;2;0;2;3;14;0;19
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12089;Peníscola/Peñíscola;17;86;100;23;130;128;11;14;17;435;7;484
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12026;Benasal;6;18;8;4;18;12;6;23;9;21;7;66
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12090;Pina de Montalgrao;0;1;0;0;0;0;0;1;0;0;0;1
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12032;Borriana/Burriana;258;1170;604;177;1117;401;156;558;650;1998;365;3727
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12091;Portell de Morella;0;1;0;1;0;6;0;0;0;8;0;8
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12037;Castell de Cabres;0;1;0;0;0;1;0;0;0;2;0;2
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12094;Pobla Tornesa, la;4;13;15;1;11;14;1;9;5;40;3;58
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12039;Castellnovo;7;27;26;5;26;14;9;22;20;49;5;105
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12096;Rossell;2;6;15;3;8;27;8;16;6;29;2;61
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12043;Caudiel;5;16;12;2;14;7;0;6;11;36;3;56
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12097;Sacañet;0;0;0;0;0;1;0;0;0;1;0;1
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12045;Cinctorres;6;7;5;0;5;5;7;3;5;13;0;28
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12099;Sant Jordi/San Jorge;2;3;6;2;8;11;2;1;0;27;2;32
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12049;Costur;4;12;15;1;19;1;3;22;4;17;6;52
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12101;San Rafael del Río;2;2;12;0;7;9;8;4;1;19;0;32
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12050;Coves de Vinromà, les;0;62;21;6;37;15;8;43;39;36;15;141
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12103;Sarratella;0;0;0;0;0;1;0;0;0;1;0;1
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12052;Chert/Xert;4;9;6;1;15;5;1;13;8;16;2;40
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12105;Sierra Engarcerán;1;3;7;4;5;9;4;3;3;15;4;29
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12053;Chilches/Xilxes;28;72;47;14;51;28;12;27;59;134;8;240
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12107;Sot de Ferrer;3;4;4;0;3;5;5;1;1;11;1;19
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12056;Chóvar;3;3;5;2;9;6;0;1;4;22;1;28
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12110;Teresa;1;3;3;0;2;2;1;1;1;7;1;11
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12057;Eslida;3;17;12;1;20;6;8;5;8;35;3;59
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12111;Tírig;0;5;4;0;2;0;1;1;1;8;0;11
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12059;Fanzara;5;9;5;5;6;2;7;3;0;21;1;32
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12112;Todolella;0;0;2;0;4;1;3;0;0;4;0;7
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12067;Geldo;4;27;19;2;18;11;2;24;13;40;2;81
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12113;Toga;1;0;1;0;0;3;0;1;0;4;0;5
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12068;Herbés;0;1;0;0;0;0;0;0;0;1;0;1
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12114;Torás;1;0;7;1;4;1;1;0;0;13;0;14
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12069;Higueras;2;0;2;0;1;0;3;0;0;2;0;5
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12120;Torre d'en Doménec, la;0;0;0;0;2;1;0;0;0;2;1;3
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12078;Montán;6;9;5;2;5;3;11;2;6;10;1;30
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12122;Useras/Useres, les;3;10;15;1;9;17;4;16;5;27;3;55
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12083;Olocau del Rey;0;0;1;0;1;1;0;0;2;1;0;3
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12123;Vallat;0;0;0;0;0;0;0;0;0;0;0;0
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12087;Palanques;0;0;0;0;2;1;0;0;1;2;0;3
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12125;Vall de Almonacid;1;0;9;0;2;3;3;3;2;7;0;15
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12088;Pavías;1;1;3;0;2;0;4;0;2;1;0;7
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12135;Vila-real;141;451;633;122;887;975;72;537;229;2004;367;3209
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12090;Pina de Montalgrao;1;1;4;1;2;1;4;1;1;3;1;10
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12136;Vilavella, la;3;6;9;5;23;17;3;9;1;50;0;63
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12095;Ribesalbes;4;31;29;12;48;34;6;55;14;75;8;158
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12137;Villores;1;0;0;0;0;0;0;0;0;1;0;1
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12097;Sacañet;0;0;1;0;0;0;0;0;0;1;0;1
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12141;Zorita del Maestrazgo;0;0;0;0;1;2;1;0;0;2;0;3
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12101;San Rafael del Río;2;12;11;2;10;7;3;12;3;26;0;44
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12142;Zucaina;0;0;2;0;1;1;0;0;0;4;0;4
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12103;Sarratella;0;2;1;0;2;1;0;1;0;5;0;6
201812;2018;Diciembre;10;Comunitat Valenciana;12;Castellón/Castelló;12901;Alquerías del Niño Perdido;2;27;22;10;41;31;4;18;10;92;9;133
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;3;27;16;6;14;6;1;13;16;40;2;72
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12004;Alcalà de Xivert;13;80;90;21;103;133;46;26;19;333;16;440
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12109;Tales;7;35;17;7;38;9;0;33;19;60;1;113
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12005;Alcora, l';24;85;140;27;173;219;65;195;48;331;29;668
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12110;Teresa;2;11;5;0;2;0;8;0;5;6;1;20
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12007;Alfondeguilla;2;6;13;0;12;7;1;5;5;29;0;40
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12111;Tírig;2;8;5;0;3;2;1;6;11;2;0;20
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;74;256;367;55;571;458;41;254;183;1167;136;1781
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12112;Todolella;4;1;0;0;2;2;0;1;1;6;1;9
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12011;Almenara;12;36;45;12;53;53;11;24;9;164;3;211
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12113;Toga;0;5;3;1;7;2;6;0;2;10;0;18
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12012;Altura;14;20;30;12;50;70;13;43;9;121;10;196
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12114;Torás;2;7;5;1;3;1;0;5;3;11;0;19
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12013;Arañuel;1;0;3;0;2;2;0;1;0;7;0;8
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12121;Traiguera;2;42;19;4;28;16;19;19;29;41;3;111
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12017;Ayódar;2;0;0;0;4;1;1;1;1;4;0;7
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12129;Villafranca del Cid/Vilafranca;16;32;28;21;34;50;12;69;27;46;27;181
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12018;Azuébar;2;2;4;0;7;3;6;5;1;6;0;18
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12132;Vilanova d'Alcolea;2;16;5;4;13;3;1;6;13;17;6;43
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12020;Barracas;0;2;2;0;2;3;2;0;0;7;0;9
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12135;Vila-real;381;1847;989;297;1722;715;182;1488;900;2774;607;5951
201901;2019;Enero;10;Comunitat Valenciana;12;Castellón/Castelló;12029;Benlloch;1;3;15;1;16;20;5;4;2;39;6;56
201105;2011;Mayo;10;Comunitat Valenciana;12;Castellón/Castelló;12137;Villores;1;0;1;1;0;1;0;0;2;0;2;4
